customer_id,signup_date,loyalty_status,age,gender
58459,2024-08-15,Platinum,46,F
58460,2022-05-04,Silver,39,F
58461,2021-05-05,Platinum,43,M
58462,2021-02-08,Gold,57,F
58463,2023-07-19,Gold,34,F
58464,2024-07-25,Gold,65,M
58465,2022-05-24,Platinum,61,F
58466,2021-03-05,Gold,37,F
58467,2021-06-03,Gold,58,F
58468,2024-07-27,Silver,51,F
58469,2022-06-11,Silver,26,F
58470,2023-11-08,Gold,59,M
58471,2022-03-31,Silver,47,F
58472,2022-06-05,Silver,53,F
58473,2023-04-30,Silver,30,F
58474,2024-06-14,Platinum,62,F
58475,2021-03-10,Silver,19,F
58476,2024-11-19,Silver,24,M
58477,2024-11-22,Gold,56,M
58478,2020-03-03,Gold,65,M
58479,2023-05-24,Gold,53,F
58480,2020-05-13,Silver,66,M
58481,2022-08-15,Platinum,39,F
58482,2021-09-10,Silver,20,M
58483,2023-03-30,Silver,51,F
58484,2023-07-05,Platinum,43,M
58485,2021-02-28,Platinum,62,F
58486,2024-03-31,Silver,37,M
58487,2020-12-23,Silver,68,F
58488,2023-10-30,Silver,34,M
58489,2024-05-13,Gold,38,M
58490,2022-10-29,Gold,55,M
58491,2022-10-07,Silver,22,M
58492,2020-07-15,Gold,54,M
58493,2023-02-14,Platinum,68,F
58494,2022-10-30,Silver,53,M
58495,2022-05-11,Silver,19,M
58496,2021-06-02,Silver,43,M
58497,2020-12-14,Gold,57,F
58498,2024-09-25,Silver,66,M
58499,2023-11-28,Silver,40,F
58500,2024-07-16,Silver,59,F
58501,2021-07-28,Platinum,46,M
58502,2022-10-24,Platinum,55,F
58503,2024-12-24,Gold,68,F
58504,2020-11-23,Silver,30,F
58505,2024-11-20,Platinum,47,M
58506,2021-05-26,Silver,48,F
58507,2022-07-19,Silver,58,F
58508,2020-05-09,Gold,44,M
58509,2021-08-09,Silver,57,M
58510,2021-04-28,Silver,61,M
58511,2020-12-23,Silver,43,F
58512,2021-01-19,Platinum,33,F
58513,2020-09-10,Gold,35,F
58514,2022-04-14,Platinum,44,M
58515,2023-04-05,Silver,51,M
58516,2024-10-02,Gold,51,M
58517,2024-08-30,Gold,26,F
58518,2022-03-06,Silver,68,F
58519,2021-04-13,Gold,30,M
58520,2021-05-07,Platinum,40,M
58521,2022-07-08,Gold,52,F
58522,2023-09-23,Gold,53,M
58523,2020-02-20,Gold,51,F
58524,2022-12-15,Silver,62,F
58525,2020-03-13,Silver,40,M
58526,2024-12-22,Gold,24,M
58527,2021-08-22,Silver,29,F
58528,2020-02-21,Silver,67,M
58529,2020-05-04,Silver,19,F
58530,2020-09-18,Silver,28,F
58531,2022-08-12,Platinum,56,F
58532,2024-12-08,Platinum,64,M
58533,2024-05-17,Silver,18,M
58534,2024-04-20,Silver,50,M
58535,2024-03-24,Silver,37,M
58536,2020-11-25,Gold,39,M
58537,2023-09-08,Silver,40,M
58538,2020-08-28,Platinum,52,M
58539,2023-08-01,Silver,44,F
58540,2024-06-13,Gold,64,M
58541,2023-07-11,Platinum,28,F
58542,2023-08-15,Silver,25,F
58543,2023-05-13,Silver,20,F
58544,2020-10-17,Gold,62,F
58545,2020-07-29,Gold,22,M
58546,2023-10-21,Gold,60,F
58547,2024-12-18,Gold,40,M
58548,2024-01-27,Silver,46,M
58549,2021-12-19,Gold,29,F
58550,2020-11-17,Silver,52,F
58551,2020-12-23,Silver,29,M
58552,2022-07-05,Gold,29,F
58553,2020-04-03,Silver,40,F
58554,2021-12-11,Silver,30,F
58555,2020-06-17,Gold,36,F
58556,2023-08-13,Gold,26,M
58557,2024-10-28,Gold,53,M
58558,2021-05-30,Gold,64,F
58559,2020-04-07,Gold,55,F
58560,2024-09-24,Gold,35,M
58561,2024-12-06,Silver,34,M
58562,2020-12-15,Platinum,66,F
58563,2022-01-05,Silver,64,F
58564,2021-08-01,Silver,56,M
58565,2024-07-31,Gold,69,M
58566,2022-04-20,Gold,37,F
58567,2021-02-04,Silver,40,F
58568,2022-01-20,Gold,55,F
58569,2024-01-14,Platinum,23,F
58570,2024-02-07,Platinum,57,F
58571,2022-03-31,Gold,39,F
58572,2023-12-13,Silver,66,M
58573,2022-10-24,Silver,51,M
58574,2023-09-09,Gold,66,M
58575,2021-01-03,Gold,18,F
58576,2024-06-25,Silver,58,F
58577,2023-11-19,Gold,66,M
58578,2021-07-09,Silver,28,F
58579,2023-02-16,Platinum,67,M
58580,2024-09-19,Silver,44,F
58581,2024-11-01,Gold,48,F
58582,2022-10-01,Gold,23,F
58583,2022-08-23,Gold,48,F
58584,2022-10-11,Gold,47,F
58585,2023-04-28,Silver,35,M
58586,2024-07-03,Platinum,65,M
58587,2023-12-10,Silver,29,M
58588,2022-03-24,Gold,23,F
58589,2024-12-19,Silver,68,M
58590,2020-04-15,Silver,20,M
58591,2020-06-13,Gold,68,F
58592,2021-09-29,Silver,30,F
58593,2023-10-01,Silver,36,F
58594,2023-01-26,Gold,51,F
58595,2022-10-20,Silver,30,F
58596,2024-02-18,Silver,25,M
58597,2020-11-26,Gold,63,F
58598,2023-10-25,Gold,64,M
58599,2024-01-05,Gold,46,M
58600,2023-02-17,Gold,42,F
58601,2020-10-25,Silver,29,M
58602,2022-05-05,Platinum,38,F
58603,2023-03-12,Platinum,26,M
58604,2021-12-07,Silver,34,M
58605,2024-07-23,Silver,47,M
58606,2024-06-27,Silver,46,M
58607,2023-01-21,Silver,34,M
58608,2023-08-13,Gold,25,F
58609,2021-03-22,Gold,58,M
58610,2021-04-24,Silver,26,M
58611,2022-01-03,Gold,50,M
58612,2024-10-01,Gold,23,F
58613,2024-12-28,Silver,19,F
58614,2022-05-23,Silver,59,M
58615,2023-07-05,Silver,43,M
58616,2021-06-05,Gold,54,M
58617,2024-09-02,Silver,39,M
58618,2023-10-30,Silver,25,F
58619,2023-12-21,Gold,44,F
58620,2023-01-29,Silver,49,F
58621,2021-09-13,Silver,25,M
58622,2022-01-28,Platinum,45,M
58623,2020-08-31,Silver,33,F
58624,2020-01-23,Silver,64,F
58625,2023-10-09,Platinum,69,M
58626,2021-04-10,Gold,22,F
58627,2023-06-02,Platinum,51,F
58628,2022-05-14,Silver,67,F
58629,2024-01-07,Gold,57,M
58630,2024-12-02,Silver,43,F
58631,2020-09-25,Platinum,46,F
58632,2021-06-16,Silver,68,M
58633,2020-11-09,Gold,42,F
58634,2020-04-29,Silver,53,F
58635,2022-09-07,Silver,64,M
58636,2024-02-13,Silver,21,M
58637,2023-02-17,Gold,29,F
58638,2021-12-10,Platinum,35,M
58639,2020-05-15,Platinum,48,F
58640,2023-01-05,Silver,66,M
58641,2023-10-09,Gold,34,M
58642,2022-12-17,Platinum,35,F
58643,2022-07-24,Gold,19,M
58644,2023-01-14,Silver,60,M
58645,2020-01-01,Gold,69,F
58646,2020-03-17,Silver,29,M
58647,2022-08-18,Gold,34,F
58648,2024-03-25,Silver,63,F
58649,2024-01-07,Gold,37,F
58650,2021-08-03,Silver,24,F
58651,2020-05-27,Silver,21,F
58652,2021-07-27,Platinum,28,F
58653,2024-03-28,Gold,51,F
58654,2020-07-04,Platinum,62,M
58655,2024-08-27,Gold,38,F
58656,2021-06-05,Silver,41,F
58657,2024-11-29,Gold,59,M
58658,2020-06-10,Gold,28,F
58659,2023-08-06,Silver,25,M
58660,2023-12-15,Platinum,35,F
58661,2020-07-14,Gold,22,F
58662,2020-02-03,Silver,39,M
58663,2024-08-22,Gold,22,F
58664,2024-06-08,Gold,58,F
58665,2024-05-12,Silver,49,M
58666,2021-02-11,Platinum,22,F
58667,2024-12-05,Gold,26,M
58668,2023-08-13,Platinum,68,F
58669,2021-06-20,Gold,69,M
58670,2020-02-05,Silver,58,M
58671,2023-07-11,Gold,46,F
58672,2023-11-06,Silver,37,M
58673,2020-04-23,Gold,44,M
58674,2024-06-28,Gold,54,F
58675,2021-08-27,Silver,44,M
58676,2024-06-12,Silver,39,M
58677,2021-03-18,Silver,33,M
58678,2023-04-01,Silver,22,M
58679,2020-02-07,Silver,31,M
58680,2020-04-01,Gold,42,F
58681,2021-09-22,Silver,69,M
58682,2024-10-12,Gold,39,F
58683,2021-11-02,Silver,54,F
58684,2020-04-10,Gold,62,M
58685,2021-05-21,Gold,46,M
58686,2020-06-27,Silver,58,F
58687,2020-10-10,Silver,51,M
58688,2020-12-20,Gold,30,M
58689,2023-08-13,Gold,53,M
58690,2024-04-07,Silver,69,F
58691,2021-05-02,Silver,30,M
58692,2022-10-02,Gold,49,M
58693,2020-10-05,Gold,29,M
58694,2021-06-27,Gold,56,F
58695,2021-10-11,Silver,32,M
58696,2024-06-04,Silver,49,F
58697,2022-07-19,Gold,55,M
58698,2020-12-20,Silver,44,M
58699,2023-09-04,Platinum,23,F
58700,2020-07-13,Gold,30,F
58701,2022-03-14,Silver,27,M
58702,2020-04-02,Gold,19,M
58703,2021-03-08,Platinum,38,M
58704,2021-07-11,Silver,29,F
58705,2022-11-16,Silver,27,F
58706,2023-12-09,Silver,68,M
58707,2020-06-10,Gold,69,F
58708,2020-04-10,Gold,69,F
58709,2021-11-29,Gold,30,F
58710,2024-02-05,Gold,31,M
58711,2024-09-25,Platinum,29,F
58712,2020-06-06,Silver,54,F
58713,2021-05-06,Silver,20,F
58714,2022-07-07,Silver,39,M
58715,2022-10-29,Silver,53,M
58716,2023-05-20,Silver,23,M
58717,2024-01-02,Silver,23,F
58718,2022-04-03,Silver,40,F
58719,2021-11-09,Silver,21,F
58720,2022-02-24,Silver,20,M
58721,2022-09-18,Silver,46,F
58722,2020-04-20,Silver,60,F
58723,2022-04-20,Gold,64,F
58724,2020-07-21,Silver,24,M
58725,2024-11-18,Silver,63,F
58726,2022-12-24,Silver,27,F
58727,2024-10-04,Platinum,58,M
58728,2023-03-30,Gold,64,M
58729,2021-02-17,Gold,48,F
58730,2024-07-26,Silver,63,F
58731,2021-11-20,Gold,33,F
58732,2024-09-24,Gold,36,F
58733,2020-09-22,Gold,60,F
58734,2021-07-25,Gold,42,M
58735,2020-07-23,Silver,18,M
58736,2024-08-17,Gold,38,M
58737,2021-08-06,Platinum,40,F
58738,2023-03-25,Silver,39,F
58739,2020-06-21,Gold,51,M
58740,2020-11-03,Silver,60,M
58741,2021-03-25,Platinum,35,M
58742,2020-03-02,Silver,34,F
58743,2023-10-28,Silver,63,F
58744,2024-01-23,Silver,30,M
58745,2021-04-19,Silver,62,F
58746,2023-11-05,Silver,26,M
58747,2024-10-06,Silver,42,F
58748,2024-05-14,Gold,41,M
58749,2020-03-26,Silver,36,F
58750,2023-03-12,Gold,53,M
58751,2022-10-27,Silver,62,M
58752,2020-10-21,Platinum,30,F
58753,2024-09-10,Silver,29,F
58754,2022-01-08,Gold,45,F
58755,2024-03-22,Silver,18,M
58756,2024-08-02,Silver,50,F
58757,2021-06-09,Silver,31,F
58758,2020-02-03,Gold,37,F
58759,2022-01-21,Gold,27,M
58760,2023-09-14,Silver,53,M
58761,2024-06-20,Gold,20,M
58762,2022-02-18,Silver,22,M
58763,2021-09-29,Gold,59,M
58764,2022-11-23,Gold,53,M
58765,2022-03-05,Silver,24,M
58766,2021-02-09,Silver,57,M
58767,2022-11-07,Gold,38,F
58768,2023-12-24,Silver,19,M
58769,2021-03-03,Gold,46,F
58770,2022-07-02,Silver,50,F
58771,2020-10-19,Gold,49,F
58772,2021-08-02,Silver,65,M
58773,2024-11-07,Platinum,21,M
58774,2023-01-08,Gold,29,F
58775,2023-01-14,Silver,33,M
58776,2024-05-14,Gold,48,M
58777,2020-02-17,Silver,65,M
58778,2024-09-10,Gold,66,M
58779,2020-03-24,Gold,63,M
58780,2021-08-29,Silver,27,M
58781,2020-11-03,Silver,62,F
58782,2020-09-08,Silver,28,M
58783,2024-02-13,Gold,18,F
58784,2020-06-28,Gold,34,F
58785,2024-06-07,Silver,26,M
58786,2023-08-26,Platinum,24,M
58787,2021-03-01,Silver,18,M
58788,2024-02-18,Platinum,60,F
58789,2024-08-12,Silver,27,M
58790,2020-02-08,Platinum,49,F
58791,2023-07-26,Silver,40,M
58792,2022-03-26,Silver,22,F
58793,2021-09-16,Platinum,29,F
58794,2021-01-10,Gold,34,M
58795,2024-07-20,Gold,38,F
58796,2020-02-10,Silver,40,F
58797,2024-08-20,Silver,66,F
58798,2024-10-07,Gold,46,F
58799,2020-02-16,Silver,51,M
58800,2024-02-16,Gold,44,F
58801,2020-07-03,Silver,20,F
58802,2020-03-12,Gold,31,F
58803,2021-07-22,Platinum,63,M
58804,2024-11-09,Platinum,61,F
58805,2021-07-27,Gold,40,M
58806,2020-12-07,Silver,36,M
58807,2021-07-22,Silver,43,M
58808,2022-08-21,Gold,37,F
58809,2023-06-20,Platinum,26,F
58810,2020-11-23,Gold,28,M
58811,2024-07-17,Silver,22,F
58812,2020-06-01,Platinum,31,F
58813,2023-07-02,Gold,57,M
58814,2021-12-29,Silver,66,M
58815,2023-12-18,Gold,41,F
58816,2020-08-19,Silver,49,M
58817,2024-04-01,Silver,39,M
58818,2024-06-03,Silver,66,M
58819,2024-02-28,Gold,65,M
58820,2020-06-24,Silver,53,F
58821,2021-07-04,Silver,27,F
58822,2020-05-22,Silver,45,M
58823,2020-01-17,Gold,22,M
58824,2020-09-05,Gold,22,M
58825,2022-11-24,Silver,52,M
58826,2022-03-11,Silver,24,F
58827,2022-09-26,Silver,60,M
58828,2022-09-25,Silver,65,F
58829,2020-05-25,Gold,50,M
58830,2022-07-14,Platinum,58,F
58831,2021-12-27,Silver,38,M
58832,2020-06-13,Silver,26,M
58833,2023-02-08,Gold,53,M
58834,2021-10-08,Gold,62,F
58835,2023-01-02,Gold,22,F
58836,2021-10-29,Silver,23,M
58837,2024-10-16,Gold,49,M
58838,2020-12-19,Silver,59,M
58839,2023-07-21,Platinum,42,M
58840,2022-07-31,Silver,19,M
58841,2023-07-26,Gold,42,F
58842,2024-08-10,Silver,49,M
58843,2022-11-20,Gold,18,F
58844,2021-06-09,Silver,22,F
58845,2024-04-07,Platinum,54,F
58846,2021-05-24,Platinum,65,M
58847,2024-03-17,Silver,37,M
58848,2020-06-26,Gold,58,M
58849,2020-11-24,Silver,66,F
58850,2024-05-13,Gold,64,M
58851,2022-03-11,Silver,68,F
58852,2021-11-18,Gold,21,M
58853,2023-04-10,Silver,55,F
58854,2023-11-20,Gold,45,F
58855,2024-06-06,Silver,69,M
58856,2022-07-26,Platinum,61,F
58857,2022-09-06,Silver,41,M
58858,2022-01-04,Gold,57,M
58859,2022-11-24,Gold,24,F
58860,2020-10-23,Platinum,19,F
58861,2024-02-01,Silver,49,F
58862,2024-02-27,Silver,28,F
58863,2021-09-13,Silver,35,F
58864,2023-06-12,Silver,32,M
58865,2022-06-27,Gold,65,F
58866,2022-11-28,Platinum,41,F
58867,2023-05-27,Silver,33,F
58868,2023-05-25,Silver,45,F
58869,2021-12-06,Silver,63,F
58870,2024-08-25,Silver,39,F
58871,2021-09-19,Gold,20,F
58872,2021-11-03,Silver,66,M
58873,2024-06-12,Platinum,23,M
58874,2021-02-23,Silver,69,F
58875,2021-10-14,Platinum,33,M
58876,2022-04-03,Gold,36,F
58877,2023-04-12,Gold,55,F
58878,2021-12-13,Silver,21,M
58879,2022-05-16,Gold,51,F
58880,2022-03-24,Gold,57,M
58881,2022-05-17,Silver,23,M
58882,2020-04-22,Platinum,41,F
58883,2022-07-28,Silver,32,F
58884,2020-06-22,Platinum,25,M
58885,2022-10-07,Gold,23,F
58886,2020-03-14,Silver,59,M
58887,2024-12-27,Gold,61,M
58888,2021-09-28,Silver,54,F
58889,2024-04-08,Silver,56,F
58890,2020-02-01,Silver,54,M
58891,2023-07-01,Gold,62,M
58892,2021-05-11,Silver,47,M
58893,2023-02-10,Silver,58,F
58894,2020-07-13,Silver,69,F
58895,2021-06-11,Silver,26,F
58896,2021-03-16,Gold,62,F
58897,2024-02-21,Silver,47,M
58898,2024-02-29,Silver,49,F
58899,2021-12-24,Platinum,36,F
58900,2024-07-01,Platinum,31,M
58901,2020-01-24,Gold,33,M
58902,2020-10-16,Platinum,54,F
58903,2022-06-14,Gold,27,F
58904,2020-11-03,Gold,50,M
58905,2020-10-30,Silver,19,F
58906,2021-09-22,Silver,64,F
58907,2024-09-12,Silver,58,M
58908,2022-08-08,Silver,46,F
58909,2020-02-07,Silver,42,M
58910,2021-01-20,Silver,26,F
58911,2022-01-14,Gold,59,F
58912,2024-05-23,Silver,22,M
58913,2020-03-22,Silver,25,F
58914,2023-02-15,Silver,51,M
58915,2020-02-19,Silver,61,M
58916,2021-10-30,Gold,35,F
58917,2020-03-14,Gold,46,M
58918,2022-09-28,Platinum,64,F
58919,2021-11-25,Gold,60,F
58920,2023-02-03,Silver,61,M
58921,2024-09-20,Silver,22,F
58922,2024-12-12,Silver,62,M
58923,2024-06-10,Gold,36,F
58924,2023-09-11,Gold,24,F
58925,2021-11-14,Silver,40,M
58926,2024-11-22,Gold,26,F
58927,2020-12-21,Gold,35,F
58928,2024-01-31,Silver,49,M
58929,2024-08-06,Gold,61,M
58930,2023-07-31,Gold,24,F
58931,2022-10-10,Silver,35,M
58932,2020-07-03,Platinum,45,F
58933,2020-06-02,Gold,63,M
58934,2022-05-03,Silver,38,F
58935,2020-04-27,Silver,54,F
58936,2020-09-23,Platinum,36,F
58937,2023-11-09,Gold,53,M
58938,2022-04-16,Gold,59,M
58939,2020-09-11,Platinum,18,M
58940,2023-06-18,Silver,55,M
58941,2020-06-19,Silver,25,M
58942,2021-09-08,Silver,51,M
58943,2022-09-28,Platinum,69,F
58944,2021-07-01,Gold,69,F
58945,2024-05-20,Platinum,33,F
58946,2023-04-23,Silver,67,F
58947,2021-12-02,Gold,36,M
58948,2021-10-28,Silver,28,M
58949,2022-06-11,Gold,65,F
58950,2021-02-13,Silver,29,M
58951,2022-01-08,Silver,58,F
58952,2024-08-03,Platinum,54,M
58953,2024-05-30,Silver,64,F
58954,2020-05-25,Silver,65,M
58955,2022-11-27,Silver,54,M
58956,2021-05-04,Silver,40,M
58957,2020-09-18,Gold,31,M
58958,2023-02-23,Silver,39,F
58959,2024-06-15,Silver,20,F
58960,2024-12-24,Silver,48,F
58961,2020-12-10,Gold,27,F
58962,2023-07-08,Gold,67,F
58963,2024-01-06,Platinum,29,M
58964,2022-05-28,Gold,51,F
58965,2023-02-05,Silver,58,M
58966,2024-04-29,Gold,43,M
58967,2023-12-31,Silver,33,M
58968,2021-05-28,Gold,65,M
58969,2022-08-02,Gold,25,F
58970,2021-12-13,Silver,47,M
58971,2023-01-18,Silver,24,F
58972,2020-08-02,Silver,38,F
58973,2024-07-08,Gold,47,M
58974,2023-09-04,Gold,27,F
58975,2021-08-26,Silver,39,F
58976,2022-04-17,Gold,55,M
58977,2024-09-17,Silver,62,F
58978,2022-02-10,Silver,64,F
58979,2021-10-31,Gold,62,M
58980,2022-12-16,Silver,62,M
58981,2021-07-12,Silver,53,M
58982,2023-11-26,Platinum,30,M
58983,2020-08-09,Silver,63,F
58984,2021-04-19,Gold,36,M
58985,2023-02-05,Silver,29,M
58986,2022-05-12,Gold,41,F
58987,2022-03-22,Silver,54,F
58988,2020-06-28,Gold,47,F
58989,2020-06-25,Gold,47,F
58990,2021-05-01,Silver,21,F
58991,2021-02-17,Platinum,32,F
58992,2021-11-22,Silver,34,M
58993,2022-11-26,Gold,64,M
58994,2021-07-28,Gold,50,F
58995,2020-09-24,Silver,42,F
58996,2022-02-23,Silver,66,M
58997,2022-07-12,Silver,19,M
58998,2021-01-22,Silver,48,M
58999,2020-12-19,Silver,64,F
59000,2022-03-24,Silver,29,M
59001,2023-07-17,Gold,25,F
59002,2022-10-20,Silver,45,M
59003,2020-09-25,Gold,26,M
59004,2024-01-05,Silver,55,F
59005,2023-08-21,Silver,69,M
59006,2023-06-23,Silver,67,M
59007,2023-04-16,Platinum,69,M
59008,2022-12-26,Gold,44,M
59009,2020-10-03,Silver,49,F
59010,2023-05-16,Silver,65,F
59011,2020-11-02,Silver,59,M
59012,2024-04-22,Platinum,23,F
59013,2021-09-22,Silver,55,M
59014,2021-06-21,Silver,65,F
59015,2021-06-01,Silver,30,F
59016,2023-07-21,Silver,18,M
59017,2023-06-10,Silver,64,M
59018,2023-02-11,Gold,29,M
59019,2020-05-13,Silver,26,M
59020,2023-12-19,Gold,26,M
59021,2022-04-04,Gold,50,F
59022,2024-09-09,Platinum,29,M
59023,2022-11-14,Platinum,58,F
59024,2024-05-02,Silver,40,M
59025,2023-07-27,Platinum,49,F
59026,2023-09-28,Platinum,49,M
59027,2022-03-23,Platinum,18,F
59028,2020-03-12,Silver,18,M
59029,2022-10-14,Silver,25,M
59030,2022-08-09,Silver,58,M
59031,2023-05-09,Gold,69,F
59032,2023-09-11,Silver,60,F
59033,2020-02-02,Silver,65,M
59034,2020-04-06,Silver,33,M
59035,2024-04-29,Silver,46,M
59036,2020-09-19,Gold,47,F
59037,2022-05-23,Gold,21,M
59038,2022-07-02,Silver,69,M
59039,2022-12-29,Platinum,24,F
59040,2020-10-19,Silver,34,F
59041,2022-07-05,Platinum,38,F
59042,2021-12-30,Silver,46,M
59043,2023-05-15,Platinum,44,F
59044,2020-06-20,Platinum,40,M
59045,2022-01-27,Silver,27,F
59046,2022-07-14,Gold,33,M
59047,2023-11-19,Gold,68,M
59048,2023-07-03,Gold,23,F
59049,2023-07-11,Gold,34,F
59050,2022-06-19,Silver,22,M
59051,2023-07-11,Silver,42,M
59052,2021-05-31,Silver,63,M
59053,2022-10-30,Silver,19,M
59054,2020-09-27,Platinum,42,M
59055,2022-01-11,Silver,36,F
59056,2023-08-28,Gold,55,F
59057,2023-10-25,Silver,62,F
59058,2021-07-20,Gold,26,F
59059,2021-07-06,Silver,43,M
59060,2021-10-11,Gold,44,F
59061,2021-01-25,Silver,29,M
59062,2022-08-16,Platinum,62,F
59063,2023-02-12,Silver,29,M
59064,2021-07-28,Gold,53,F
59065,2020-12-09,Silver,54,F
59066,2023-12-04,Silver,61,F
59067,2024-04-18,Gold,23,F
59068,2023-11-02,Silver,29,F
59069,2024-11-22,Silver,36,M
59070,2021-03-31,Gold,31,F
59071,2023-12-17,Silver,48,F
59072,2021-03-19,Gold,62,M
59073,2020-07-15,Silver,29,F
59074,2022-05-17,Gold,34,M
59075,2020-12-28,Silver,40,F
59076,2023-12-04,Silver,47,F
59077,2024-11-22,Gold,47,M
59078,2024-05-16,Gold,67,M
59079,2023-11-18,Platinum,40,M
59080,2024-10-26,Gold,44,M
59081,2024-03-12,Platinum,59,M
59082,2022-05-17,Gold,61,F
59083,2021-07-19,Platinum,66,F
59084,2021-11-01,Gold,38,F
59085,2023-08-10,Gold,31,M
59086,2020-01-25,Silver,24,F
59087,2020-08-24,Silver,55,M
59088,2021-04-05,Silver,27,F
59089,2023-09-06,Silver,61,M
59090,2020-04-09,Silver,68,M
59091,2022-01-09,Silver,68,F
59092,2024-09-09,Silver,55,F
59093,2021-02-11,Silver,52,M
59094,2023-03-24,Gold,21,M
59095,2022-09-04,Silver,60,F
59096,2023-12-28,Silver,33,F
59097,2022-01-20,Platinum,41,M
59098,2023-12-28,Silver,46,M
59099,2020-05-22,Silver,26,F
59100,2021-06-12,Gold,59,M
59101,2023-08-01,Silver,19,F
59102,2022-10-25,Gold,47,M
59103,2021-06-06,Gold,28,M
59104,2021-12-20,Gold,38,F
59105,2023-12-30,Platinum,45,M
59106,2021-02-21,Gold,49,M
59107,2023-01-09,Gold,42,F
59108,2021-06-28,Gold,40,M
59109,2022-10-06,Silver,22,M
59110,2022-03-27,Silver,63,M
59111,2023-11-01,Gold,44,F
59112,2020-06-07,Platinum,32,F
59113,2024-12-14,Silver,30,F
59114,2021-09-18,Gold,44,M
59115,2023-05-25,Silver,40,F
59116,2022-02-11,Silver,32,F
59117,2024-08-20,Gold,30,F
59118,2022-12-04,Gold,48,F
59119,2024-07-13,Silver,63,F
59120,2023-05-23,Gold,29,M
59121,2024-03-14,Silver,56,M
59122,2020-05-07,Platinum,60,F
59123,2023-07-01,Gold,48,M
59124,2024-04-22,Gold,42,F
59125,2022-05-26,Silver,32,F
59126,2024-10-11,Silver,56,F
59127,2023-10-07,Silver,44,F
59128,2021-08-28,Gold,63,F
59129,2021-06-24,Gold,19,M
59130,2020-06-12,Silver,52,F
59131,2021-10-10,Gold,50,F
59132,2024-04-07,Silver,21,M
59133,2020-05-10,Silver,69,M
59134,2024-06-09,Gold,23,M
59135,2021-11-26,Silver,34,F
59136,2021-05-18,Silver,24,F
59137,2023-12-18,Gold,49,F
59138,2024-11-07,Silver,38,F
59139,2020-07-02,Gold,39,F
59140,2022-04-05,Silver,19,F
59141,2021-11-01,Platinum,51,F
59142,2022-09-08,Silver,55,F
59143,2024-03-26,Gold,50,M
59144,2022-10-19,Silver,57,F
59145,2021-07-07,Platinum,68,F
59146,2023-06-12,Platinum,21,M
59147,2020-05-10,Platinum,37,M
59148,2021-11-27,Platinum,21,F
59149,2022-11-03,Gold,23,M
59150,2022-03-24,Platinum,48,M
59151,2024-11-24,Silver,40,M
59152,2021-10-20,Silver,54,M
59153,2021-01-14,Silver,69,F
59154,2022-12-19,Gold,47,F
59155,2022-07-15,Silver,32,F
59156,2023-08-08,Platinum,66,F
59157,2023-03-29,Silver,36,M
59158,2024-01-10,Platinum,33,M
59159,2021-06-21,Silver,26,M
59160,2021-07-30,Silver,47,M
59161,2023-11-10,Gold,27,F
59162,2022-12-29,Silver,67,M
59163,2023-11-06,Gold,69,F
59164,2021-11-15,Platinum,62,F
59165,2023-06-02,Silver,56,F
59166,2024-03-11,Gold,31,F
59167,2024-08-15,Platinum,62,F
59168,2020-02-09,Silver,53,F
59169,2023-03-15,Gold,26,M
59170,2020-12-31,Silver,31,F
59171,2024-06-21,Platinum,52,F
59172,2020-09-04,Silver,59,F
59173,2020-01-12,Silver,66,M
59174,2024-04-08,Gold,59,M
59175,2022-01-06,Silver,34,M
59176,2021-05-24,Gold,33,M
59177,2023-06-22,Silver,33,F
59178,2020-06-19,Silver,39,M
59179,2022-11-21,Silver,24,F
59180,2024-07-07,Silver,68,F
59181,2021-12-21,Gold,50,F
59182,2022-09-21,Gold,27,M
59183,2022-03-25,Gold,20,M
59184,2021-03-04,Gold,51,F
59185,2022-11-24,Gold,54,F
59186,2020-07-23,Gold,58,M
59187,2022-06-08,Gold,32,M
59188,2023-11-08,Platinum,67,M
59189,2022-06-23,Silver,42,F
59190,2023-07-13,Gold,30,F
59191,2024-05-19,Silver,37,F
59192,2024-01-06,Silver,35,M
59193,2024-06-21,Platinum,58,M
59194,2021-11-27,Gold,30,F
59195,2022-01-19,Silver,52,M
59196,2024-02-17,Silver,65,F
59197,2022-09-11,Platinum,44,M
59198,2024-02-02,Silver,67,F
59199,2023-07-13,Silver,66,F
59200,2022-09-12,Silver,25,F
59201,2024-11-02,Gold,24,M
59202,2023-02-06,Platinum,28,M
59203,2024-02-21,Silver,44,F
59204,2023-04-16,Silver,33,F
59205,2020-09-05,Silver,53,F
59206,2022-10-25,Silver,62,F
59207,2023-03-26,Platinum,51,F
59208,2020-08-17,Silver,35,M
59209,2021-09-19,Silver,18,M
59210,2023-07-08,Silver,39,M
59211,2022-04-07,Gold,46,F
59212,2020-11-16,Silver,35,F
59213,2023-02-24,Gold,53,F
59214,2020-01-28,Silver,65,F
59215,2022-04-30,Silver,62,M
59216,2021-05-24,Gold,51,F
59217,2020-08-15,Silver,30,F
59218,2021-10-02,Gold,52,M
59219,2021-06-24,Platinum,43,M
59220,2023-04-17,Silver,44,M
59221,2024-08-26,Silver,66,M
59222,2021-11-02,Gold,44,F
59223,2022-06-28,Silver,27,F
59224,2023-08-04,Platinum,35,M
59225,2024-02-26,Silver,18,F
59226,2023-07-12,Platinum,21,F
59227,2024-01-30,Silver,26,M
59228,2023-11-19,Platinum,35,M
