customer_id,order_id,offer_id,timestamp
27545,273520,2,2025-10-07
46866,273522,2,2025-12-05
68009,273523,3,2025-05-12
80859,273531,2,2025-04-29
1381,273535,2,2025-07-06
13524,273536,3,2025-03-24
77953,273543,1,2025-03-22
632,273552,2,2025-03-14
82634,273561,2,2025-08-19
90941,273563,4,2025-05-26
28014,273564,4,2025-01-02
73073,273575,2,2025-12-07
67337,273578,2,2025-03-06
25671,273588,3,2025-08-12
24138,273600,2,2025-10-14
49405,273606,4,2025-11-05
24784,273607,1,2025-12-02
28093,273609,2,2025-03-08
38741,273634,2,2025-04-05
49779,273644,2,2025-08-04
13505,273661,1,2025-03-11
38403,273666,4,2025-02-19
36386,273676,2,2025-09-09
6775,273680,3,2025-12-23
88071,273683,1,2025-12-17
67296,273687,4,2025-09-19
21664,273695,3,2025-10-18
9511,273696,1,2025-09-03
17397,273698,4,2025-12-04
77482,273703,3,2025-03-08
303,273705,1,2025-10-06
13209,273709,2,2025-11-10
85154,273735,1,2025-12-27
46465,273736,4,2025-12-17
51680,273739,4,2025-04-09
8123,273743,1,2025-08-06
43713,273751,1,2025-04-23
6890,273753,1,2025-08-03
43414,273765,1,2025-09-19
80985,273768,3,2025-05-24
16310,273769,3,2025-12-07
54859,273770,3,2025-08-31
42845,273771,3,2025-06-04
54826,273786,4,2025-12-24
32344,273794,2,2025-06-02
69393,273801,2,2025-01-12
39011,273809,2,2025-01-09
72406,273815,4,2025-09-16
72460,273823,3,2025-03-14
49280,273831,2,2025-08-22
96452,273835,4,2025-03-15
39556,273849,2,2025-04-09
28570,273855,2,2025-05-21
25226,273859,2,2025-10-26
21342,273861,4,2025-04-29
94890,273866,2,2025-12-01
91916,273872,1,2025-04-14
95159,273877,2,2025-05-10
11650,273883,1,2025-10-07
82074,273889,2,2025-11-10
74354,273893,1,2025-01-30
18061,273897,4,2025-10-04
43437,273906,3,2025-12-24
42514,273914,1,2025-05-17
30814,273916,4,2025-12-05
2004,273928,2,2025-01-27
74251,273934,3,2025-06-04
32736,273950,2,2025-04-19
70513,273960,3,2025-02-10
11652,273964,3,2025-09-15
19951,273976,1,2025-12-30
37396,273983,1,2025-10-21
5372,273989,1,2025-05-01
86025,274005,4,2025-02-27
54969,274015,4,2025-10-05
98252,274019,2,2025-03-01
49042,274026,1,2025-08-28
86113,274029,3,2025-05-12
1864,274033,2,2025-09-28
49817,274034,3,2025-11-05
2969,274039,2,2025-08-16
34029,274042,1,2025-06-30
68304,274049,4,2025-04-13
44577,274050,1,2025-11-30
27203,274053,2,2025-08-01
55628,274054,2,2025-11-07
68139,274062,4,2025-09-13
29770,274063,3,2025-11-26
89690,274067,4,2025-06-27
27567,274079,3,2025-10-28
20011,274083,3,2025-04-15
6340,274086,3,2025-10-05
72694,274088,4,2025-06-11
39142,274089,3,2025-12-25
99067,274108,3,2025-11-18
12855,274111,2,2025-01-09
69563,274114,3,2025-01-20
75174,274131,4,2025-07-16
87442,274133,2,2025-10-08
92349,274140,3,2025-09-11
740,274141,3,2025-10-07
93779,274144,3,2025-02-21
79523,274145,1,2025-11-18
48190,274147,1,2025-05-02
94210,274150,4,2025-08-26
49173,274157,1,2025-03-15
93731,274158,3,2025-12-03
55866,274161,2,2025-04-22
44891,274166,2,2025-11-09
31827,274176,2,2025-06-10
65428,274181,1,2025-08-24
70827,274187,4,2025-02-20
23972,274202,3,2025-09-03
99527,274208,2,2025-10-20
97003,274216,2,2025-03-30
59945,274222,2,2025-06-24
95414,274223,1,2025-05-09
33387,274243,2,2025-07-12
55624,274256,3,2025-06-29
17444,274258,4,2025-08-16
8004,274268,4,2025-02-04
8153,274269,1,2025-11-25
43105,274273,2,2025-12-28
35708,274274,3,2025-12-04
21905,274275,2,2025-11-08
66154,274278,2,2025-03-08
14134,274279,4,2025-10-09
21125,274285,2,2025-12-27
41823,274287,4,2025-08-16
43920,274296,1,2025-09-29
60886,274299,1,2025-07-06
31525,274309,1,2025-02-25
35662,274313,2,2025-08-01
3616,274314,4,2025-04-27
214,274316,4,2025-07-22
4641,274324,1,2025-07-16
23976,274325,2,2025-08-02
47102,274330,2,2025-12-01
41388,274331,3,2025-08-20
12054,274337,3,2025-07-11
14713,274338,3,2025-05-28
71391,274341,3,2025-11-21
62762,274350,2,2025-07-23
77027,274392,2,2025-11-26
68900,274396,3,2025-12-12
64615,274414,3,2025-03-28
80224,274418,3,2025-04-09
96388,274422,2,2025-08-19
78361,274426,2,2025-09-07
15183,274432,2,2025-09-29
43437,274449,2,2025-01-18
66678,274460,2,2025-09-08
22490,274462,2,2025-05-25
77801,274475,3,2025-07-24
40027,274477,4,2025-05-02
82163,274482,3,2025-10-30
16397,274484,1,2025-12-01
34114,274489,2,2025-04-19
94548,274493,2,2025-10-27
61457,274494,2,2025-05-26
96959,274502,2,2025-11-04
57969,274508,4,2025-03-25
85928,274515,1,2025-02-09
32062,274517,1,2025-04-19
68939,274522,1,2025-08-08
40386,274526,3,2025-02-07
87372,274531,1,2025-04-05
93655,274538,3,2025-12-23
57377,274567,4,2025-12-11
40119,274573,1,2025-11-12
15585,274585,3,2025-08-26
12189,274596,2,2025-10-26
8347,274598,4,2025-08-05
90822,274610,2,2025-02-18
20777,274625,1,2025-07-29
24528,274626,1,2025-04-28
28046,274630,4,2025-04-23
56532,274661,4,2025-03-31
26615,274665,2,2025-01-28
50926,274671,1,2025-07-04
58062,274675,4,2025-04-22
49595,274681,2,2025-09-18
59923,274695,4,2025-11-16
69955,274701,2,2025-10-06
71211,274708,4,2025-05-02
93028,274709,1,2025-11-26
75491,274711,4,2025-12-17
49389,274724,3,2025-08-28
70731,274727,4,2025-09-18
69577,274730,2,2025-01-10
34597,274734,1,2025-10-16
17901,274739,3,2025-09-11
14601,274748,3,2025-06-30
18174,274758,2,2025-12-01
21501,274766,1,2025-12-23
29759,274774,1,2025-01-24
24395,274775,4,2025-03-17
81177,274777,3,2025-10-15
90370,274778,2,2025-11-10
26534,274781,4,2025-06-05
43989,274791,3,2025-07-12
72172,274792,3,2025-10-11
1486,274795,2,2025-05-04
17381,274798,2,2025-11-22
24239,274803,4,2025-06-29
4846,274804,2,2025-08-04
66512,274807,2,2025-06-23
1943,274808,3,2025-05-13
42770,274825,3,2025-05-12
81758,274837,3,2025-08-26
59174,274840,4,2025-07-04
15166,274848,4,2025-08-06
21123,274849,1,2025-02-05
90835,274852,4,2025-04-07
42378,274853,1,2025-07-24
48066,274862,1,2025-06-07
211,274867,3,2025-08-07
19031,274880,1,2025-08-30
75176,274898,1,2025-05-05
9653,274899,4,2025-06-15
36797,274905,2,2025-10-17
80107,274912,1,2025-08-28
3908,274915,3,2025-10-28
97525,274916,2,2025-11-18
96923,274922,2,2025-11-15
7996,274925,1,2025-01-09
47060,274931,2,2025-01-01
36166,274934,1,2025-07-22
529,274936,4,2025-04-14
38108,274939,1,2025-10-11
40069,274960,4,2025-04-02
76972,274967,2,2025-09-07
21486,274977,3,2025-10-01
77140,274982,3,2025-04-11
8017,274984,4,2025-03-13
95639,274989,2,2025-07-01
76730,274991,2,2025-06-24
74507,275019,4,2025-12-27
37677,275027,4,2025-04-17
92450,275032,3,2025-09-04
10223,275045,4,2025-03-02
51419,275049,1,2025-07-06
59083,275052,3,2025-03-17
8465,275053,3,2025-05-25
87467,275056,2,2025-01-09
7358,275058,1,2025-05-26
91791,275063,4,2025-11-17
70056,275076,3,2025-04-17
721,275125,3,2025-11-16
99158,275129,3,2025-02-17
51745,275147,3,2025-04-16
34883,275162,2,2025-10-08
96738,275169,4,2025-05-03
4364,275179,1,2025-01-05
95473,275201,1,2025-08-19
29532,275202,3,2025-05-31
87878,275207,4,2025-09-22
64049,275221,4,2025-10-13
72027,275228,3,2025-05-24
4177,275229,3,2025-09-18
31156,275232,2,2025-10-29
44327,275239,3,2025-04-17
81504,275250,4,2025-11-28
29673,275262,2,2025-05-26
84530,275275,4,2025-09-10
29658,275285,2,2025-05-31
7709,275298,4,2025-10-02
27642,275300,2,2025-12-07
47215,275305,3,2025-04-17
17767,275306,3,2025-12-28
68814,275309,2,2025-11-28
33214,275325,3,2025-10-19
48787,275327,1,2025-11-25
83503,275355,3,2025-01-11
42414,275356,1,2025-01-20
30789,275357,4,2025-07-05
38867,275358,4,2025-12-22
82377,275362,3,2025-04-29
74276,275371,4,2025-10-20
48618,275377,4,2025-02-20
17900,275380,1,2025-01-28
7680,275382,3,2025-07-15
27797,275388,3,2025-07-27
58280,275389,3,2025-02-20
24331,275391,2,2025-01-28
98993,275403,2,2025-08-15
81211,275406,3,2025-02-21
6144,275409,2,2025-01-14
85691,275410,3,2025-06-27
26152,275411,3,2025-11-16
42520,275413,2,2025-12-16
4352,275414,4,2025-06-03
32132,275415,4,2025-02-04
54619,275416,2,2025-07-08
42231,275422,4,2025-07-11
67115,275424,1,2025-11-11
27885,275426,3,2025-04-29
66172,275431,2,2025-10-06
22236,275434,4,2025-12-31
59297,275443,3,2025-12-12
31773,275467,1,2025-03-07
85016,275473,1,2025-05-03
86574,275494,3,2025-03-11
54613,275497,4,2025-10-01
73949,275502,3,2025-11-07
80986,275507,2,2025-01-29
72398,275514,2,2025-03-29
64262,275522,2,2025-03-08
70659,275527,1,2025-09-18
98823,275530,4,2025-03-23
48389,275531,1,2025-06-20
38073,275537,1,2025-03-17
46014,275545,4,2025-04-04
63298,275552,3,2025-03-24
96492,275554,3,2025-11-14
1510,275556,2,2025-05-22
46878,275559,1,2025-09-04
73008,275567,4,2025-05-26
92290,275571,3,2025-04-10
52897,275579,2,2025-11-13
77021,275588,3,2025-01-19
21209,275589,3,2025-03-26
19304,275601,2,2025-09-21
38037,275603,2,2025-02-03
35502,275606,4,2025-07-06
9875,275617,2,2025-04-26
6801,275620,1,2025-10-11
72103,275633,1,2025-02-14
32363,275636,2,2025-02-20
72452,275639,1,2025-11-24
94323,275645,4,2025-12-16
77534,275648,1,2025-09-09
33071,275653,4,2025-09-12
91847,275669,2,2025-07-19
23144,275670,1,2025-08-20
61633,275689,1,2025-07-09
37805,275701,3,2025-12-08
26225,275703,4,2025-11-23
29241,275723,2,2025-12-27
30049,275728,1,2025-02-27
83691,275746,1,2025-03-30
17510,275749,4,2025-03-21
31132,275750,2,2025-06-12
3565,275752,3,2025-02-17
57537,275763,4,2025-06-27
78159,275767,4,2025-09-30
42264,275768,4,2025-07-10
86675,275771,2,2025-06-04
60638,275791,1,2025-05-27
98982,275803,4,2025-11-26
89210,275804,2,2025-10-30
142,275809,4,2025-01-12
35786,275813,3,2025-02-03
25538,275821,1,2025-08-18
71685,275840,2,2025-06-17
96859,275844,2,2025-11-19
79402,275851,3,2025-05-15
76006,275868,2,2025-12-16
16027,275877,3,2025-10-02
14773,275878,2,2025-06-27
50614,275907,2,2025-02-28
59123,275908,1,2025-11-29
25386,275917,2,2025-11-15
66827,275921,1,2025-08-08
26304,275922,3,2025-11-06
94553,275929,3,2025-04-13
74128,275942,1,2025-06-26
46016,275960,2,2025-03-07
11362,275962,3,2025-07-16
41533,275963,4,2025-11-17
9695,275973,2,2025-08-11
81460,275975,1,2025-12-19
82202,275978,2,2025-11-30
87803,276001,2,2025-06-27
98855,276003,1,2025-03-31
30949,276010,3,2025-10-17
86350,276017,4,2025-08-05
90630,276018,1,2025-12-17
83364,276022,2,2025-08-13
6625,276031,3,2025-08-03
50923,276032,1,2025-07-15
70731,276038,1,2025-07-29
70721,276040,1,2025-08-16
42071,276045,4,2025-01-09
76011,276050,2,2025-02-06
75588,276051,4,2025-02-17
49310,276056,4,2025-02-02
19558,276057,3,2025-10-23
6115,276058,3,2025-01-30
87937,276063,4,2025-08-29
69726,276064,3,2025-01-22
25755,276068,2,2025-12-22
80028,276107,4,2025-04-12
18906,276109,3,2025-06-08
33243,276115,3,2025-05-02
63735,276124,4,2025-07-30
93729,276131,1,2025-09-13
30555,276132,4,2025-04-07
88227,276133,2,2025-08-07
52752,276139,1,2025-05-30
96562,276144,3,2025-07-18
26259,276148,2,2025-01-11
34370,276152,4,2025-04-05
39095,276153,1,2025-05-22
99442,276170,2,2025-03-10
18637,276181,3,2025-04-13
35733,276187,2,2025-10-21
18068,276198,1,2025-08-26
90165,276199,2,2025-06-19
62170,276200,4,2025-05-28
81415,276204,2,2025-08-04
22642,276207,4,2025-06-01
6870,276210,4,2025-06-09
90907,276213,2,2025-11-16
1871,276221,1,2025-08-15
35551,276223,4,2025-10-21
17566,276226,2,2025-11-26
73947,276227,2,2025-10-11
22521,276231,1,2025-12-11
57337,276237,3,2025-05-26
64641,276238,1,2025-07-03
35896,276241,2,2025-03-31
27135,276261,3,2025-03-17
56080,276262,3,2025-12-08
9598,276263,1,2025-09-13
20219,276264,2,2025-06-18
10516,276266,3,2025-08-21
82044,276268,2,2025-12-26
3851,276271,4,2025-05-26
55854,276272,1,2025-08-04
5807,276273,1,2025-09-02
75164,276274,2,2025-09-29
54538,276286,2,2025-06-11
90767,276291,1,2025-06-04
10843,276297,1,2025-11-29
63236,276300,4,2025-08-08
43070,276308,3,2025-08-23
65979,276309,4,2025-02-18
52272,276320,1,2025-03-29
12309,276326,1,2025-02-02
59689,276327,4,2025-02-15
24113,276355,3,2025-04-20
50239,276356,2,2025-01-08
27232,276362,3,2025-04-14
15629,276364,3,2025-05-28
77271,276369,1,2025-07-31
583,276373,2,2025-01-13
43651,276374,3,2025-11-17
51409,276387,1,2025-07-10
59651,276398,3,2025-06-09
52989,276409,4,2025-06-20
61641,276418,3,2025-09-02
84833,276419,4,2025-04-26
52845,276423,4,2025-08-29
82148,276434,1,2025-05-16
34076,276437,4,2025-03-04
65590,276456,3,2025-01-07
34690,276463,1,2025-10-27
57320,276470,3,2025-06-17
99380,276472,3,2025-10-11
16001,276479,2,2025-04-19
18870,276484,4,2025-07-11
7352,276486,1,2025-09-01
94521,276490,2,2025-04-10
8759,276496,3,2025-11-05
15617,276501,4,2025-03-28
76301,276502,3,2025-03-04
94111,276516,2,2025-07-29
58519,276517,1,2025-09-28
21389,276518,4,2025-10-09
24740,276527,1,2025-09-04
75663,276531,1,2025-04-21
67735,276534,4,2025-05-24
67031,276536,2,2025-01-02
99680,276539,1,2025-03-25
77586,276550,4,2025-06-25
72295,276553,3,2025-08-29
71656,276559,2,2025-07-04
16833,276561,4,2025-10-30
439,276563,1,2025-09-26
16580,276571,4,2025-11-09
42041,276582,4,2025-12-18
70898,276583,1,2025-10-02
93338,276592,3,2025-07-25
36482,276599,1,2025-07-02
74437,276613,2,2025-08-25
8597,276618,3,2025-09-22
37462,276629,3,2025-12-19
84617,276631,3,2025-07-14
54747,276655,3,2025-06-30
28521,276656,2,2025-11-01
41294,276661,1,2025-05-07
93356,276672,2,2025-12-10
89223,276684,4,2025-12-04
29459,276690,2,2025-03-23
63704,276705,3,2025-11-23
31276,276706,1,2025-08-02
71405,276708,1,2025-05-02
14543,276711,4,2025-04-17
97736,276713,3,2025-02-17
53573,276720,2,2025-05-30
32197,276728,4,2025-01-04
73630,276742,4,2025-12-19
41519,276745,3,2025-11-11
36835,276749,3,2025-07-15
78683,276751,3,2025-12-27
2233,276753,1,2025-05-31
22036,276754,3,2025-09-30
75302,276757,3,2025-06-23
92808,276763,1,2025-02-16
52155,276766,1,2025-10-01
90128,276768,3,2025-08-21
26144,276773,2,2025-06-29
27689,276774,1,2025-02-24
15690,276791,1,2025-10-20
18709,276801,3,2025-10-01
4963,276804,3,2025-01-01
36970,276805,1,2025-04-21
80863,276810,4,2025-09-17
2487,276850,1,2025-04-10
2547,276851,4,2025-09-27
86151,276861,3,2025-06-08
27169,276864,3,2025-06-17
8578,276869,3,2025-08-11
7723,276873,1,2025-09-13
86720,276875,4,2025-07-20
31392,276892,2,2025-03-22
36710,276895,2,2025-02-24
8111,276896,3,2025-09-07
21609,276901,3,2025-04-30
99327,276902,3,2025-11-26
31339,276913,4,2025-04-20
24816,276921,1,2025-04-03
35465,276926,3,2025-08-21
70764,276940,2,2025-03-21
89090,276944,2,2025-10-17
98408,276947,4,2025-06-30
47726,276949,1,2025-04-29
84736,276951,2,2025-10-29
24095,276964,4,2025-02-27
59286,276972,4,2025-04-28
39596,276976,2,2025-11-23
17586,276983,4,2025-03-21
50876,276984,2,2025-03-27
79001,276991,4,2025-04-22
20770,276993,2,2025-11-04
45207,276994,3,2025-05-28
43695,277000,4,2025-11-20
22127,277003,4,2025-07-14
73874,277014,1,2025-09-08
75405,277015,2,2025-05-04
69751,277019,4,2025-01-06
89287,277024,3,2025-04-04
68124,277026,2,2025-12-09
97889,277027,2,2025-03-17
50120,277028,4,2025-08-05
61064,277036,2,2025-04-12
90080,277037,1,2025-05-28
31747,277052,4,2025-04-26
76627,277059,4,2025-02-28
13834,277064,3,2025-10-25
48589,277066,2,2025-06-20
59254,277069,3,2025-10-25
9051,277076,1,2025-12-25
89503,277086,3,2025-10-17
86161,277088,3,2025-02-16
43398,277090,4,2025-02-01
64281,277092,1,2025-02-07
8524,277096,2,2025-07-11
3793,277097,1,2025-06-17
95829,277109,2,2025-10-26
21571,277111,4,2025-06-14
9481,277112,1,2025-08-16
57363,277115,3,2025-01-28
36788,277119,2,2025-01-23
18355,277121,4,2025-03-25
12427,277124,2,2025-01-18
38740,277125,4,2025-11-27
19186,277137,1,2025-06-17
71754,277139,4,2025-03-30
85893,277146,2,2025-05-09
50437,277148,4,2025-01-24
11587,277151,3,2025-03-06
88130,277155,4,2025-06-08
73966,277159,1,2025-06-12
45891,277163,3,2025-05-07
68997,277169,3,2025-02-14
40488,277177,3,2025-11-04
80579,277186,2,2025-03-09
9380,277187,3,2025-07-26
60558,277192,1,2025-07-17
87879,277199,1,2025-11-14
69723,277202,4,2025-09-24
93875,277206,2,2025-12-02
9432,277209,1,2025-05-15
35326,277227,4,2025-08-31
91415,277233,2,2025-12-08
638,277234,2,2025-01-24
39335,277236,3,2025-02-11
96528,277237,3,2025-08-19
2182,277247,2,2025-03-30
67789,277248,2,2025-04-13
8488,277256,4,2025-08-11
90628,277266,2,2025-10-08
21444,277273,2,2025-12-08
90008,277286,4,2025-01-08
72204,277289,3,2025-12-20
47412,277290,4,2025-07-16
77625,277293,4,2025-12-13
56636,277302,2,2025-06-24
39382,277306,3,2025-02-22
69605,277308,3,2025-08-01
98847,277310,2,2025-03-18
17000,277311,2,2025-07-27
99826,277331,3,2025-03-01
50546,277337,1,2025-12-20
23391,277338,1,2025-12-11
53490,277354,3,2025-05-21
70064,277359,2,2025-11-25
2529,277371,1,2025-02-01
90543,277372,2,2025-01-16
68180,277373,4,2025-02-07
20651,277378,4,2025-02-14
21220,277385,3,2025-07-07
22782,277386,4,2025-05-14
18317,277393,2,2025-03-12
78192,277395,3,2025-11-21
53167,277397,1,2025-04-05
37238,277406,1,2025-07-08
808,277414,1,2025-03-23
91027,277416,1,2025-05-30
55414,277433,1,2025-02-02
1277,277435,2,2025-04-25
92389,277437,2,2025-09-21
33349,277452,1,2025-10-22
81911,277467,1,2025-05-30
14200,277471,1,2025-12-01
12354,277476,1,2025-10-02
50197,277487,2,2025-11-29
404,277498,2,2025-11-22
15473,277501,1,2025-05-16
60959,277502,3,2025-02-14
41089,277504,4,2025-10-23
33175,277507,2,2025-08-08
61777,277518,4,2025-09-04
2611,277520,2,2025-07-12
42303,277531,2,2025-08-06
53160,277533,2,2025-08-31
46939,277537,3,2025-01-12
59506,277546,2,2025-11-27
53624,277550,4,2025-09-07
46670,277551,2,2025-01-29
67306,277553,3,2025-03-14
49159,277560,4,2025-11-17
7098,277568,3,2025-06-03
17477,277573,2,2025-01-27
82953,277579,4,2025-03-25
42122,277597,3,2025-02-27
10795,277611,3,2025-10-30
31865,277633,1,2025-08-24
82192,277645,1,2025-10-07
96155,277646,3,2025-08-23
39980,277650,1,2025-10-06
9932,277651,4,2025-11-12
42241,277659,2,2025-11-22
64114,277664,2,2025-02-10
22969,277680,3,2025-06-21
15283,277692,2,2025-08-23
29636,277705,2,2025-06-20
9442,277709,4,2025-03-27
24159,277716,2,2025-06-20
13969,277724,1,2025-08-25
5259,277737,3,2025-09-17
31965,277738,2,2025-05-20
43193,277746,3,2025-08-10
21418,277751,3,2025-07-26
82624,277764,2,2025-11-25
53535,277765,4,2025-10-02
87183,277784,2,2025-07-14
66944,277792,3,2025-09-24
4871,277797,2,2025-03-06
89644,277798,3,2025-06-27
65073,277802,3,2025-01-06
60221,277824,4,2025-12-15
88179,277832,3,2025-02-07
53370,277838,4,2025-03-31
46979,277849,3,2025-01-07
77940,277856,2,2025-01-19
51645,277857,4,2025-09-10
93301,277876,4,2025-04-16
7278,277880,3,2025-03-28
33427,277882,1,2025-06-18
17546,277897,4,2025-01-02
59681,277900,3,2025-01-30
6388,277907,4,2025-10-08
16588,277908,2,2025-11-09
62897,277909,2,2025-05-07
10115,277913,4,2025-05-22
86729,277920,2,2025-08-05
76699,277922,3,2025-05-25
58211,277923,4,2025-05-03
27556,277932,2,2025-03-28
82711,277941,2,2025-04-19
66913,277951,2,2025-07-14
74687,277953,4,2025-07-10
45645,277959,2,2025-07-24
24505,277961,2,2025-06-20
99448,277962,1,2025-09-04
49964,277966,1,2025-05-22
68981,277967,1,2025-12-14
1046,277968,4,2025-12-11
72161,277978,1,2025-10-22
5110,277979,3,2025-07-15
12471,277980,2,2025-11-26
63992,277981,2,2025-06-18
77555,277984,1,2025-09-30
98594,277985,4,2025-04-21
17181,278000,1,2025-09-20
95588,278005,3,2025-06-13
92561,278008,4,2025-06-06
58399,278011,2,2025-06-25
84437,278012,2,2025-11-21
70044,278021,1,2025-09-13
62431,278030,2,2025-07-20
66814,278034,2,2025-04-16
62431,278040,1,2025-04-17
60203,278044,2,2025-12-09
3462,278056,1,2025-05-20
45105,278063,1,2025-07-06
20802,278064,1,2025-06-11
62144,278066,4,2025-04-26
10115,278067,2,2025-04-10
50794,278068,4,2025-02-19
84856,278072,4,2025-10-04
78039,278074,3,2025-06-09
62788,278079,2,2025-05-17
84800,278080,2,2025-11-12
20259,278083,1,2025-03-11
32514,278087,4,2025-11-30
10220,278092,1,2025-04-28
30469,278099,1,2025-11-10
24356,278100,3,2025-01-29
19519,278107,3,2025-03-20
43530,278113,2,2025-05-20
14978,278133,4,2025-02-25
60509,278144,1,2025-06-02
44236,278147,1,2025-03-28
69225,278159,4,2025-06-08
26792,278162,4,2025-12-09
7330,278168,4,2025-03-24
77509,278172,4,2025-03-27
39993,278178,2,2025-11-04
65875,278184,1,2025-03-02
33107,278192,2,2025-03-13
4636,278198,1,2025-02-23
96362,278205,4,2025-06-25
97428,278211,4,2025-11-01
15805,278212,4,2025-11-30
41264,278214,3,2025-06-01
56799,278216,2,2025-12-10
21862,278217,2,2025-09-15
26653,278229,1,2025-04-14
54859,278236,4,2025-04-06
61483,278262,4,2025-06-03
80159,278263,3,2025-11-20
98503,278266,2,2025-06-30
62644,278268,4,2025-09-09
60384,278287,1,2025-08-19
27571,278288,4,2025-11-14
6668,278294,1,2025-06-10
59460,278301,1,2025-11-27
29508,278310,1,2025-07-07
31791,278313,1,2025-12-07
51219,278317,2,2025-06-04
4755,278318,3,2025-09-13
53083,278320,1,2025-08-03
97946,278321,4,2025-06-15
93511,278324,4,2025-06-29
48099,278339,2,2025-04-08
32359,278365,3,2025-06-08
30940,278369,3,2025-03-25
72417,278373,1,2025-07-29
53267,278374,2,2025-03-25
19033,278378,4,2025-06-09
39619,278389,4,2025-10-28
85331,278394,1,2025-02-10
22774,278395,1,2025-05-30
90495,278398,3,2025-11-27
50032,278401,1,2025-09-06
46376,278407,3,2025-06-13
24659,278408,1,2025-08-26
82898,278410,3,2025-01-10
32853,278420,2,2025-05-22
86118,278421,2,2025-08-05
73254,278425,3,2025-04-20
96470,278426,3,2025-02-19
35308,278428,3,2025-02-04
35523,278440,1,2025-05-08
71604,278445,2,2025-12-19
44090,278446,4,2025-08-01
50846,278459,1,2025-05-01
10235,278462,2,2025-05-08
33017,278467,1,2025-11-29
49289,278473,4,2025-09-24
29491,278479,4,2025-04-12
56804,278482,4,2025-12-03
60213,278483,4,2025-06-07
74498,278492,1,2025-08-02
52095,278499,2,2025-11-05
65388,278504,4,2025-09-08
59519,278510,4,2025-02-16
80286,278512,1,2025-01-16
76923,278519,4,2025-02-22
17010,278522,4,2025-09-19
93503,278523,2,2025-11-04
85313,278535,1,2025-09-09
87779,278536,3,2025-02-16
10383,278541,3,2025-05-26
67101,278550,2,2025-05-28
45112,278551,3,2025-06-01
3200,278554,4,2025-10-04
69997,278557,4,2025-07-09
65075,278559,3,2025-08-03
28297,278562,1,2025-07-02
95320,278573,1,2025-12-25
98612,278587,2,2025-08-26
68510,278588,1,2025-07-30
50564,278596,2,2025-06-13
22763,278603,2,2025-05-25
74465,278613,3,2025-12-02
66444,278620,4,2025-08-27
16326,278624,3,2025-02-25
69882,278632,3,2025-03-08
9523,278634,1,2025-12-25
74281,278638,2,2025-09-22
37415,278640,1,2025-11-03
19925,278646,1,2025-07-21
49780,278648,4,2025-01-20
73457,278653,3,2025-06-27
91292,278661,2,2025-07-29
19397,278665,2,2025-03-16
80322,278668,4,2025-08-05
23173,278674,1,2025-06-16
13607,278685,3,2025-02-14
44528,278692,3,2025-10-04
72221,278693,3,2025-09-23
90527,278702,2,2025-01-21
71692,278707,2,2025-05-30
30011,278708,3,2025-04-09
23951,278715,3,2025-10-05
68169,278720,2,2025-03-16
93309,278722,3,2025-08-22
40848,278725,3,2025-02-21
81540,278727,3,2025-08-28
29499,278729,2,2025-08-09
8551,278734,1,2025-05-11
81051,278737,3,2025-11-24
82425,278745,1,2025-08-15
34867,278749,1,2025-07-01
75924,278750,2,2025-07-05
2429,278753,1,2025-05-24
62010,278754,4,2025-12-01
79685,278759,4,2025-10-21
15177,278771,2,2025-04-28
7573,278776,1,2025-09-16
70181,278785,2,2025-02-03
55516,278786,4,2025-01-17
44374,278799,4,2025-12-11
32812,278800,2,2025-12-09
68025,278805,4,2025-10-08
63086,278821,2,2025-08-14
6996,278836,4,2025-04-04
92468,278841,3,2025-10-22
9153,278848,3,2025-08-03
64803,278857,3,2025-11-08
95025,278866,3,2025-08-16
88340,278870,2,2025-11-17
95166,278875,3,2025-01-15
93754,278876,4,2025-02-04
31062,278903,2,2025-08-09
16581,278912,1,2025-11-15
15300,278918,1,2025-02-28
96495,278935,4,2025-01-27
55149,278948,3,2025-11-03
62457,278954,3,2025-05-24
44881,278961,1,2025-10-01
20947,278962,2,2025-05-16
1534,278964,4,2025-05-25
68546,278968,3,2025-03-19
48089,278976,3,2025-01-31
755,278988,2,2025-02-17
40514,278989,1,2025-05-15
48958,278998,1,2025-06-20
8118,279013,1,2025-09-07
20088,279017,2,2025-12-01
20837,279019,4,2025-12-21
44957,279021,4,2025-04-05
97100,279025,1,2025-04-21
73960,279029,1,2025-08-15
30782,279030,1,2025-08-15
88990,279032,4,2025-06-28
45291,279035,2,2025-06-03
16792,279043,1,2025-07-17
64115,279051,4,2025-04-03
59790,279059,2,2025-06-18
73769,279060,1,2025-01-16
70476,279062,3,2025-03-15
47642,279070,2,2025-04-10
44779,279071,1,2025-02-02
33297,279075,4,2025-09-03
80904,279081,3,2025-11-21
19654,279087,3,2025-02-05
45365,279096,1,2025-05-07
54435,279097,1,2025-10-28
96749,279103,4,2025-11-12
47204,279104,3,2025-02-28
83775,279123,2,2025-10-23
28505,279132,4,2025-02-02
60854,279134,3,2025-07-24
73206,279135,3,2025-04-04
87952,279151,2,2025-03-11
7171,279152,4,2025-06-17
28793,279162,4,2025-06-02
79008,279163,4,2025-03-14
12999,279169,3,2025-12-07
5610,279175,1,2025-12-12
30332,279177,3,2025-04-21
92941,279182,1,2025-04-05
27616,279184,4,2025-05-23
94489,279187,2,2025-09-13
91216,279188,1,2025-09-18
58364,279195,3,2025-03-23
2377,279202,2,2025-07-20
